,Character-1,Character-2,Word_Trad,Word_Sim,Stroke-1,Stroke-2,C&B-Subtitle-raw-C1,C&B-Subtitle-log-C1,C&B-Subtitle-raw-C2,C&B-Subtitle-log-C2,C&B-Subtitle-raw-W,C&B-Subtitle-log-W,HD-1,HD-2,Num-neighbor-1,Num-neighbor-2
295,下,岗,下崗,下岗,3,11,153565,5.19,607,2.78,32,1.51,4,7,305,277
296,下,货,下貨,下货,3,11,153565,5.19,5929,3.77,,,4,14,305,305
297,下,陷,下陷,下陷,3,11,153565,5.19,3142,3.50,4,0.60,4,12,305,306
298,下,雪,下雪,下雪,3,11,153565,5.19,3731,3.57,171,2.23,4,2,305,262
299,下,场,下場,下场,3,12,153565,5.19,34746,4.54,311,2.49,4,3,305,262
300,下,棋,下棋,下棋,3,12,153565,5.19,665,2.82,96,1.98,4,23,305,220
301,下,款,下款,下款,3,12,153565,5.19,3486,3.54,,,4,1,305,260
302,下,游,下游,下游,3,12,153565,5.19,12371,4.09,37,1.57,4,8,305,220
303,下,笔,下筆,下笔,3,12,153565,5.19,5687,3.75,5,0.70,4,5,305,262
304,下,等,下等,下等,3,12,153565,5.19,71184,4.85,27,1.43,4,1,305,261
305,下,策,下策,下策,3,12,153565,5.19,2376,3.38,11,1.04,4,5,305,303
306,下,跌,下跌,下跌,3,12,153565,5.19,634,2.80,39,1.59,4,9,305,218
307,下,乡,下鄉,下乡,3,12,153565,5.19,2509,3.40,2,0.30,4,7,305,278
308,下,集,下集,下集,3,12,153565,5.19,11403,4.06,134,2.13,4,19,305,220
309,下,嫁,下嫁,下嫁,3,13,153565,5.19,2163,3.34,,,4,5,305,306
310,下,滑,下滑,下滑,3,13,153565,5.19,3523,3.55,103,2.01,4,5,305,219
311,下,落,下落,下落,3,13,153565,5.19,10041,4.00,371,2.57,4,7,305,305
312,下,葬,下葬,下葬,3,13,153565,5.19,1988,3.30,86,1.93,4,4,305,304
313,下,跪,下跪,下跪,3,13,153565,5.19,783,2.89,48,1.68,4,3,305,305
314,下,榻,下榻,下榻,3,14,153565,5.19,31,1.49,10,1.00,4,9,305,305
315,下,狱,下獄,下狱,3,14,153565,5.19,8440,3.93,1,0.00,4,42,305,276
316,下,层,下層,下层,3,15,153565,5.19,3807,3.58,48,1.68,4,1,305,218
317,下,厨,下廚,下厨,3,15,153565,5.19,2898,3.46,48,1.68,4,6,305,220
318,下,楼,下樓,下楼,3,15,153565,5.19,9176,3.96,,,4,3,305,219
319,下,课,下課,下课,3,15,153565,5.19,5285,3.72,116,2.06,4,6,305,306
320,下,贱,下賤,下贱,3,15,153565,5.19,1848,3.27,78,1.89,4,19,305,305
321,下,联,下聯,下联,3,17,153565,5.19,14117,4.15,,,4,7,305,219
322,下,锅,下鍋,下锅,3,17,153565,5.19,682,2.83,,,4,2,305,278
323,下,颚,下顎,下颚,3,18,153565,5.19,106,2.03,73,1.86,4,14,305,305
324,下,属,下屬,下属,3,21,153565,5.19,5358,3.73,129,2.11,4,9,305,262
325,下,体,下體,下体,3,23,153565,5.19,26590,4.42,45,1.65,4,1,305,262
326,丫,头,丫頭,丫头,3,16,507,2.71,49069,4.69,311,2.49,5,2,279,219
327,丫,环,丫環,丫环,3,17,507,2.71,4848,3.69,,,5,7,279,220
328,丫,鬟,丫鬟,丫鬟,3,23,507,2.71,,,,,5,,279,279
329,丸,子,丸子,丸子,3,3,771,2.89,177693,5.25,34,1.53,6,6,220,261
330,久,候,久候,久候,3,10,15073,4.18,58337,4.77,,,6,4,261,305
331,久,经,久經,久经,3,13,15073,4.18,80207,4.90,,,6,14,261,277
332,久,违,久違,久违,3,13,15073,4.18,2348,3.37,16,1.20,6,13,261,220
333,么,儿,么兒,么儿,3,8,557804,5.75,105402,5.02,,,8,3,278,219
334,乞,丐,乞丐,乞丐,3,4,436,2.64,133,2.12,131,2.12,5,,262,262
335,乞,求,乞求,乞求,3,7,436,2.64,22773,4.36,169,2.23,5,9,262,219
336,乞,儿,乞兒,乞儿,3,8,436,2.64,105402,5.02,,,5,3,262,219
337,乞,食,乞食,乞食,3,9,436,2.64,7168,3.86,3,0.48,5,10,262,220
338,乞,讨,乞討,乞讨,3,10,436,2.64,10151,4.01,60,1.78,5,1,262,262
339,乞,援,乞援,乞援,3,12,436,2.64,2269,3.36,,,5,15,262,220
340,也,好,也好,也好,3,6,159926,5.20,412760,5.62,296,2.47,4,8,262,304
341,也,有,也有,也有,3,6,159926,5.20,533631,5.73,,,4,6,262,262
342,也,能,也能,也能,3,10,159926,5.20,241617,5.38,,,4,1,262,217
343,也,许,也許,也许,3,11,159926,5.20,44190,4.65,26083,4.42,4,1,262,261
344,也,会,也會,也会,3,13,159926,5.20,321488,5.51,,,4,15,262,306
345,亡,妻,亡妻,亡妻,3,8,6086,3.78,8809,3.94,,,2,10,219,278
346,亡,灵,亡靈,亡灵,3,24,6086,3.78,8472,3.93,76,1.88,2,19,219,220
347,凡,人,凡人,凡人,3,2,1875,3.27,373292,5.57,154,2.19,10,5,220,219
348,凡,事,凡事,凡事,3,8,1875,3.27,179716,5.25,146,2.16,10,29,220,306
349,凡,是,凡是,凡是,3,9,1875,3.27,1172098,6.07,96,1.98,10,29,220,306
350,凡,间,凡間,凡间,3,12,1875,3.27,60047,4.78,16,1.20,10,16,220,277
351,凡,尘,凡塵,凡尘,3,14,1875,3.27,976,2.99,,,10,8,220,218
352,千,古,千古,千古,3,5,7954,3.90,6114,3.79,8,0.90,12,7,278,261
353,千,金,千金,千金,3,8,7954,3.90,19210,4.28,49,1.69,12,9,278,277
354,千,万,千萬,千万,3,13,7954,3.90,18335,4.26,1568,3.20,12,4,278,306
355,叉,子,叉子,叉子,3,3,906,2.96,177693,5.25,131,2.12,5,6,277,261
356,叉,手,叉手,叉手,3,4,906,2.96,75608,4.88,,,5,3,277,261
357,叉,腰,叉腰,叉腰,3,13,906,2.96,1198,3.08,3,0.48,5,8,277,278
358,口,才,口才,口才,3,3,21385,4.33,46044,4.66,50,1.70,1,4,261,220
359,口,水,口水,口水,3,4,21385,4.33,21793,4.34,153,2.18,1,1,261,260
360,口,吃,口吃,口吃,3,6,21385,4.33,33829,4.53,22,1.34,1,6,261,278
361,口,吻,口吻,口吻,3,7,21385,4.33,4521,3.66,34,1.53,1,2,261,262
362,口,技,口技,口技,3,7,21385,4.33,5233,3.72,64,1.81,1,24,261,306
363,口,角,口角,口角,3,7,21385,4.33,8735,3.94,55,1.74,1,11,261,261
364,口,供,口供,口供,3,8,21385,4.33,5801,3.76,257,2.41,1,12,261,277
365,口,味,口味,口味,3,8,21385,4.33,11803,4.07,457,2.66,1,13,261,306
366,口,岸,口岸,口岸,3,8,21385,4.33,1693,3.23,5,0.70,1,7,261,305
367,口,服,口服,口服,3,8,21385,4.33,24279,4.39,9,0.95,1,17,261,220
368,口,信,口信,口信,3,9,21385,4.33,57928,4.76,286,2.46,1,2,261,304
369,口,型,口型,口型,3,9,21385,4.33,7502,3.88,25,1.40,1,5,261,220
370,口,红,口紅,口红,3,9,21385,4.33,7485,3.87,245,2.39,1,8,261,219
371,口,述,口述,口述,3,9,21385,4.33,2432,3.39,41,1.61,1,10,261,306
372,口,音,口音,口音,3,9,21385,4.33,18229,4.26,552,2.74,1,7,261,278
373,口,风,口風,口风,3,9,21385,4.33,13301,4.12,31,1.49,1,9,261,277
374,口,哨,口哨,口哨,3,10,21385,4.33,531,2.73,150,2.18,1,4,261,306
375,口,径,口徑,口径,3,10,21385,4.33,1475,3.17,391,2.59,1,12,261,305
376,口,气,口氣,口气,3,10,21385,4.33,28334,4.45,203,2.31,1,13,261,306
377,口,袋,口袋,口袋,3,11,21385,4.33,5787,3.76,984,2.99,1,10,261,305
378,口,诀,口訣,口诀,3,11,21385,4.33,275,2.44,6,0.78,1,13,261,218
379,口,渴,口渴,口渴,3,12,21385,4.33,1646,3.22,134,2.13,1,2,261,262
380,口,琴,口琴,口琴,3,12,21385,4.33,1955,3.29,44,1.64,1,8,261,218
381,口,腔,口腔,口腔,3,12,21385,4.33,996,3.00,68,1.83,1,2,261,278
382,口,传,口傳,口传,3,13,21385,4.33,13084,4.12,1,0.00,1,3,261,220
383,口,碑,口碑,口碑,3,13,21385,4.33,351,2.55,24,1.38,1,5,261,277
384,口,罩,口罩,口罩,3,13,21385,4.33,1260,3.10,35,1.54,1,7,261,305
385,口,号,口號,口号,3,13,21385,4.33,21571,4.33,112,2.05,1,8,261,304
386,口,试,口試,口试,3,13,21385,4.33,26846,4.43,9,0.95,1,29,261,306
387,口,福,口福,口福,3,14,21385,4.33,8073,3.91,12,1.08,1,17,261,220
388,口,语,口語,口语,3,14,21385,4.33,10813,4.03,17,1.23,1,9,261,260
389,口,德,口德,口德,3,15,21385,4.33,27149,4.43,,,1,3,261,218
390,口,齿,口齒,口齿,3,15,21385,4.33,1572,3.20,41,1.61,1,5,261,262
391,口,头,口頭,口头,3,16,21385,4.33,49069,4.69,93,1.97,1,2,261,219
392,口,译,口譯,口译,3,20,21385,4.33,256,2.41,4,0.60,1,37,261,306
393,土,人,土人,土人,3,2,4871,3.69,373292,5.57,23,1.36,4,5,262,219
394,土,地,土地,土地,3,6,4871,3.69,78129,4.89,1121,3.05,4,10,262,306
395,土,法,土法,土法,3,8,4871,3.69,60750,4.78,2,0.30,4,2,262,261
396,土,匪,土匪,土匪,3,10,4871,3.69,820,2.91,66,1.82,4,6,262,262
397,土,气,土氣,土气,3,10,4871,3.69,28334,4.45,10,1.00,4,13,262,306
398,土,堆,土堆,土堆,3,11,4871,3.69,2888,3.46,8,0.90,4,1,262,276
399,土,产,土產,土产,3,11,4871,3.69,8264,3.92,5,0.70,4,4,262,260
400,土,著,土著,土著,3,12,4871,3.69,2734,3.44,101,2.00,4,10,262,306
401,土,葬,土葬,土葬,3,13,4871,3.69,1988,3.30,6,0.78,4,4,262,304
402,土,话,土話,土话,3,13,4871,3.69,99879,5.00,4,0.60,4,5,262,305
403,土,制,土製,土制,3,14,4871,3.69,16519,4.22,,,4,22,262,306
404,土,豪,土豪,土豪,3,14,4871,3.69,2507,3.40,,,4,6,262,218
405,土,质,土質,土质,3,15,4871,3.69,5831,3.77,8,0.90,4,12,262,220
406,土,墙,土牆,土墙,3,17,4871,3.69,3300,3.52,2,0.30,4,5,262,220
407,土,壤,土壤,土壤,3,20,4871,3.69,194,2.29,84,1.92,4,2,262,260
408,士,人,士人,士人,3,2,31972,4.50,373292,5.57,3,0.48,29,5,306,219
409,士,兵,士兵,士兵,3,7,31972,4.50,4945,3.69,1611,3.21,29,2,306,277
410,士,卒,士卒,士卒,3,8,31972,4.50,171,2.23,1,0.00,29,4,306,219
411,士,官,士官,士官,3,8,31972,4.50,21405,4.33,152,2.18,29,7,306,277
412,士,气,士氣,士气,3,10,31972,4.50,28334,4.45,126,2.10,29,13,306,306
413,士,族,士族,士族,3,11,31972,4.50,4959,3.70,,,29,4,306,219
414,夕,阳,夕陽,夕阳,3,12,474,2.68,4200,3.62,59,1.77,6,7,306,220
415,大,人,大人,大人,3,2,135159,5.13,373292,5.57,2784,3.44,1,5,306,219
416,大,力,大力,大力,3,2,135159,5.13,44859,4.65,126,2.10,1,23,306,306
417,大,小,大小,大小,3,3,135159,5.13,99468,5.00,378,2.58,1,2,306,261
418,大,夫,大夫,大夫,3,4,135159,5.13,23767,4.38,654,2.82,1,8,306,278
419,大,户,大戶,大户,3,4,135159,5.13,5836,3.77,5,0.70,1,8,306,306
420,大,方,大方,大方,3,4,135159,5.13,52743,4.72,150,2.18,1,4,306,278
421,大,半,大半,大半,3,5,135159,5.13,10910,4.04,115,2.06,1,7,306,305
422,大,地,大地,大地,3,6,135159,5.13,78129,4.89,254,2.40,1,10,306,306
423,大,多,大多,大多,3,6,135159,5.13,104049,5.02,204,2.31,1,4,306,219
424,大,考,大考,大考,3,6,135159,5.13,11613,4.06,3,0.48,1,4,306,260
425,大,臣,大臣,大臣,3,6,135159,5.13,467,2.67,121,2.08,1,8,306,218
426,大,作,大作,大作,3,7,135159,5.13,68168,4.83,66,1.82,1,5,306,304
427,大,批,大批,大批,3,7,135159,5.13,2313,3.36,37,1.57,1,7,306,278
428,大,旱,大旱,大旱,3,7,135159,5.13,114,2.06,,,1,11,306,305
429,大,肚,大肚,大肚,3,7,135159,5.13,1684,3.23,,,1,8,306,306
430,大,事,大事,大事,3,8,135159,5.13,179716,5.25,865,2.94,1,29,306,306
431,大,使,大使,大使,3,8,135159,5.13,16913,4.23,374,2.57,1,7,306,262
432,大,典,大典,大典,3,8,135159,5.13,3276,3.52,8,0.90,1,4,306,261
433,大,叔,大叔,大叔,3,8,135159,5.13,5419,3.73,340,2.53,1,5,306,220
434,大,抵,大抵,大抵,3,8,135159,5.13,1716,3.23,4,0.60,1,4,306,262
435,大,于,大於,大于,3,8,135159,5.13,45429,4.66,64,1.81,1,42,306,276
436,大,门,大門,大门,3,8,135159,5.13,25908,4.41,604,2.78,1,2,306,219
437,大,雨,大雨,大雨,3,8,135159,5.13,3189,3.50,90,1.95,1,9,306,260
438,大,型,大型,大型,3,9,135159,5.13,7502,3.88,420,2.62,1,5,306,220
439,大,姨,大姨,大姨,3,9,135159,5.13,1249,3.10,3,0.48,1,16,306,220
440,大,洋,大洋,大洋,3,9,135159,5.13,2225,3.35,85,1.93,1,7,306,220
441,大,约,大約,大约,3,9,135159,5.13,22765,4.36,1348,3.13,1,2,306,276
442,大,致,大致,大致,3,10,135159,5.13,6199,3.79,124,2.09,1,22,306,306
443,大,限,大限,大限,3,9,135159,5.13,3137,3.50,,,1,12,306,306
444,大,哥,大哥,大哥,3,10,135159,5.13,18845,4.28,787,2.90,1,8,306,278
445,大,哭,大哭,大哭,3,10,135159,5.13,4774,3.68,,,1,7,306,277
446,大,娘,大娘,大娘,3,10,135159,5.13,9115,3.96,11,1.04,1,1,306,218
447,大,家,大家,大家,3,10,135159,5.13,112387,5.05,17458,4.24,1,13,306,278
448,大,师,大師,大师,3,10,135159,5.13,21326,4.33,640,2.81,1,10,306,278
449,大,海,大海,大海,3,10,135159,5.13,16404,4.21,491,2.69,1,2,306,262
450,大,堂,大堂,大堂,3,11,135159,5.13,5777,3.76,78,1.89,1,12,306,220
451,大,专,大專,大专,3,11,135159,5.13,7712,3.89,11,1.04,1,2,306,277
452,大,败,大敗,大败,3,11,135159,5.13,6462,3.81,16,1.20,1,4,306,306
453,大,众,大眾,大众,3,11,135159,5.13,7370,3.87,462,2.66,1,2,306,305
454,大,都,大都,大都,3,11,135159,5.13,180587,5.26,46,1.66,1,3,306,277
455,大,陆,大陸,大陆,3,11,135159,5.13,2197,3.34,319,2.50,1,13,306,305
456,大,麦,大麥,大麦,3,11,135159,5.13,7500,3.88,21,1.32,1,3,306,305
457,大,麻,大麻,大麻,3,11,135159,5.13,11963,4.08,1198,3.08,1,2,306,220
458,大,喊,大喊,大喊,3,12,135159,5.13,2156,3.33,29,1.46,1,2,306,261
459,大,幅,大幅,大幅,3,12,135159,5.13,1274,3.11,45,1.65,1,17,306,220
460,大,街,大街,大街,3,12,135159,5.13,8599,3.93,1506,3.18,1,8,306,278
461,大,象,大象,大象,3,12,135159,5.13,17007,4.23,416,2.62,1,6,306,306
462,大,跌,大跌,大跌,3,12,135159,5.13,634,2.80,6,0.78,1,9,306,218
463,大,量,大量,大量,3,12,135159,5.13,12973,4.11,840,2.92,1,5,306,305
464,大,队,大隊,大队,3,12,135159,5.13,27111,4.43,53,1.72,1,5,306,304
465,大,妈,大媽,大妈,3,13,135159,5.13,79529,4.90,83,1.92,1,3,306,278
466,大,嫂,大嫂,大嫂,3,13,135159,5.13,106,2.03,26,1.41,1,2,306,260
467,大,厦,大廈,大厦,3,13,135159,5.13,414,2.62,384,2.58,1,4,306,305
468,大,意,大意,大意,3,13,135159,5.13,103354,5.01,85,1.93,1,37,306,306
469,大,会,大會,大会,3,13,135159,5.13,321488,5.51,648,2.81,1,15,306,306
470,大,概,大概,大概,3,13,135159,5.13,5532,3.74,4804,3.68,1,3,306,305
471,大,殿,大殿,大殿,3,13,135159,5.13,1372,3.14,10,1.00,1,11,306,305
472,大,烟,大煙,大烟,3,13,135159,5.13,5276,3.72,19,1.28,1,5,306,278
473,大,爷,大爺,大爷,3,13,135159,5.13,4461,3.65,113,2.05,1,3,306,220
474,大,肆,大肆,大肆,3,13,135159,5.13,319,2.50,100,2.00,1,11,306,305
475,大,葱,大葱,大葱,3,13,135159,5.13,390,2.59,4,0.60,1,5,306,276
476,大,解,大解,大解,3,13,135159,5.13,36622,4.56,1,0.00,1,4,306,262
477,大,话,大話,大话,3,13,135159,5.13,99879,5.00,60,1.78,1,5,306,305
478,大,道,大道,大道,3,13,135159,5.13,230531,5.36,688,2.84,1,8,306,305
479,大,鼓,大鼓,大鼓,3,13,135159,5.13,2726,3.44,3,0.48,1,7,306,261
480,大,漠,大漠,大漠,3,14,135159,5.13,1009,3.00,3,0.48,1,13,306,306
481,大,汉,大漢,大汉,3,14,135159,5.13,4874,3.69,11,1.04,1,11,306,305
482,大,纲,大綱,大纲,3,14,135159,5.13,112,2.05,25,1.40,1,7,306,277
483,大,腿,大腿,大腿,3,14,135159,5.13,4983,3.70,291,2.46,1,1,306,261
484,大,蒜,大蒜,大蒜,3,14,135159,5.13,303,2.48,110,2.04,1,2,306,304
485,大,楼,大樓,大楼,3,15,135159,5.13,9176,3.96,1226,3.09,1,3,306,219
486,大,学,大學,大学,3,16,135159,5.13,41964,4.62,4455,3.65,1,1,306,220
487,大,战,大戰,大战,3,16,135159,5.13,18511,4.27,338,2.53,1,9,306,305
488,大,选,大選,大选,3,16,135159,5.13,25419,4.41,99,2.00,1,1,306,261
489,大,戏,大戲,大戏,3,17,135159,5.13,11294,4.05,12,1.08,1,6,306,306
490,大,声,大聲,大声,3,17,135159,5.13,18258,4.26,741,2.87,1,6,306,278
491,大,胆,大膽,大胆,3,17,135159,5.13,2487,3.40,396,2.60,1,2,306,261
492,大,举,大舉,大举,3,17,135159,5.13,6853,3.84,10,1.00,1,6,306,262
493,大,赛,大賽,大赛,3,17,135159,5.13,20455,4.31,797,2.90,1,1,306,304
494,大,体,大體,大体,3,23,135159,5.13,26590,4.42,31,1.49,1,1,306,262
495,大,厅,大廳,大厅,3,25,135159,5.13,3620,3.56,744,2.87,1,3,306,277
496,女,人,女人,女人,3,2,76693,4.88,373292,5.57,14388,4.16,2,5,259,219
497,女,士,女士,女士,3,3,76693,4.88,31972,4.50,10544,4.02,2,29,259,306
498,女,子,女子,女子,3,3,76693,4.88,177693,5.25,706,2.85,2,6,259,261
499,女,工,女工,女工,3,3,76693,4.88,44548,4.65,67,1.83,2,12,259,277
500,女,友,女友,女友,3,4,76693,4.88,40149,4.60,1200,3.08,2,6,259,262
501,女,王,女王,女王,3,4,76693,4.88,9733,3.99,1210,3.08,2,2,259,219
502,女,生,女生,女生,3,5,76693,4.88,162725,5.21,1690,3.23,2,6,259,278
503,女,色,女色,女色,3,6,76693,4.88,21624,4.33,15,1.18,2,6,259,303
504,女,巫,女巫,女巫,3,7,76693,4.88,1649,3.22,425,2.63,2,9,259,220
505,女,儿,女兒,女儿,3,8,76693,4.88,105402,5.02,8450,3.93,2,3,259,219
506,女,性,女性,女性,3,8,76693,4.88,28102,4.45,2080,3.32,2,5,259,306
507,女,侠,女俠,女侠,3,9,76693,4.88,1188,3.07,1,0.00,2,12,259,219
508,女,孩,女孩,女孩,3,9,76693,4.88,62601,4.80,13197,4.12,2,3,259,220
509,女,星,女星,女星,3,9,76693,4.88,20974,4.32,47,1.67,2,6,259,278
510,女,皇,女皇,女皇,3,9,76693,4.88,2676,3.43,151,2.18,2,11,259,219
511,女,郎,女郎,女郎,3,9,76693,4.88,2267,3.36,736,2.87,2,6,259,219
512,女,校,女校,女校,3,10,76693,4.88,13122,4.12,,,2,8,259,305
513,女,神,女神,女神,3,10,76693,4.88,22077,4.34,489,2.69,2,2,259,220
514,女,将,女將,女将,3,11,76693,4.88,30460,4.48,4,0.60,2,8,259,277
515,女,婿,女婿,女婿,3,12,76693,4.88,125,2.10,106,2.03,2,11,259,305
516,女,厕,女廁,女厕,3,12,76693,4.88,1856,3.27,17,1.23,2,3,259,305
517,女,佣,女傭,女佣,3,13,76693,4.88,1049,3.02,209,2.32,2,2,259,304
518,女,装,女裝,女装,3,13,76693,4.88,17633,4.25,107,2.03,2,4,259,276
519,女,仆,女僕,女仆,3,14,76693,4.88,814,2.91,232,2.37,2,4,259,278
520,女,警,女警,女警,3,20,76693,4.88,32561,4.51,43,1.63,2,9,259,261
521,女,权,女權,女权,3,22,76693,4.88,10283,4.01,89,1.95,2,9,259,220
522,子,女,子女,子女,3,3,177693,5.25,76693,4.88,109,2.04,6,2,261,259
523,子,民,子民,子民,3,5,177693,5.25,9468,3.98,84,1.92,6,4,261,218
524,子,夜,子夜,子夜,3,8,177693,5.25,9438,3.97,23,1.36,6,9,261,306
525,子,孙,子孫,子孙,3,10,177693,5.25,1239,3.09,66,1.82,6,2,261,277
526,子,宫,子宮,子宫,3,10,177693,5.25,2421,3.38,212,2.33,6,12,261,277
527,子,时,子時,子时,3,10,177693,5.25,162611,5.21,,,6,10,261,220
528,子,弹,子彈,子弹,3,15,177693,5.25,11460,4.06,2488,3.40,6,10,261,305
529,小,人,小人,小人,3,2,99468,5.00,373292,5.57,168,2.23,2,5,261,219
530,小,子,小子,小子,3,3,99468,5.00,177693,5.25,4818,3.68,2,6,261,261
531,小,丑,小丑,小丑,3,4,99468,5.00,2948,3.47,972,2.99,2,2,261,262
532,小,心,小心,小心,3,4,99468,5.00,83418,4.92,7022,3.85,2,9,261,276
533,小,巧,小巧,小巧,3,5,99468,5.00,5321,3.73,52,1.72,2,2,261,262
534,小,吃,小吃,小吃,3,6,99468,5.00,33829,4.53,96,1.98,2,6,261,278
535,小,考,小考,小考,3,6,99468,5.00,11613,4.06,,,2,4,261,260
536,小,舟,小舟,小舟,3,6,99468,5.00,321,2.51,4,0.60,2,5,261,278
537,小,弟,小弟,小弟,3,7,99468,5.00,17768,4.25,229,2.36,2,10,261,306
538,小,儿,小兒,小儿,3,8,99468,5.00,105402,5.02,47,1.67,2,3,261,219
539,小,妹,小妹,小妹,3,8,99468,5.00,9193,3.96,37,1.57,2,7,261,305
540,小,姐,小姐,小姐,3,8,99468,5.00,15933,4.20,8423,3.93,2,4,261,262
541,小,于,小於,小于,3,8,99468,5.00,45429,4.66,26,1.41,2,42,261,276
542,小,便,小便,小便,3,9,99468,5.00,13982,4.15,204,2.31,2,7,261,305
543,小,品,小品,小品,3,9,99468,5.00,14318,4.16,235,2.37,2,1,261,262
544,小,型,小型,小型,3,9,99468,5.00,7502,3.88,332,2.52,2,5,261,220
545,小,孩,小孩,小孩,3,9,99468,5.00,62601,4.80,3859,3.59,2,3,261,220
546,小,屋,小屋,小屋,3,9,99468,5.00,6385,3.81,450,2.65,2,6,261,278
547,小,看,小看,小看,3,9,99468,5.00,213974,5.33,100,2.00,2,2,261,305
548,小,径,小徑,小径,3,10,99468,5.00,1475,3.17,36,1.56,2,12,261,305
549,小,时,小時,小时,3,10,99468,5.00,162611,5.21,11709,4.07,2,10,261,220
550,小,气,小氣,小气,3,10,99468,5.00,28334,4.45,116,2.06,2,13,261,306
551,小,偷,小偷,小偷,3,11,99468,5.00,10591,4.02,572,2.76,2,1,261,277
552,小,组,小組,小组,3,11,99468,5.00,11486,4.06,1655,3.22,2,5,261,261
553,小,贩,小販,小贩,3,11,99468,5.00,1470,3.17,55,1.74,2,6,261,306
554,小,趾,小趾,小趾,3,11,99468,5.00,560,2.75,1,0.00,2,11,261,262
555,小,鸟,小鳥,小鸟,3,11,99468,5.00,3408,3.53,315,2.50,2,2,261,260
556,小,麦,小麥,小麦,3,11,99468,5.00,7500,3.88,96,1.98,2,3,261,305
557,小,湖,小湖,小湖,3,12,99468,5.00,1671,3.22,1,0.00,2,10,261,220
558,小,菜,小菜,小菜,3,12,99468,5.00,4069,3.61,128,2.11,2,2,261,306
559,小,费,小費,小费,3,12,99468,5.00,12016,4.08,401,2.60,2,8,261,306
560,小,楷,小楷,小楷,3,13,99468,5.00,49,1.69,,,2,4,261,260
561,小,溪,小溪,小溪,3,13,99468,5.00,322,2.51,113,2.05,2,24,261,278
562,小,节,小節,小节,3,13,99468,5.00,17377,4.24,39,1.59,2,13,261,220
563,小,艇,小艇,小艇,3,13,99468,5.00,1110,3.05,29,1.46,2,4,261,261
564,小,解,小解,小解,3,13,99468,5.00,36622,4.56,9,0.95,2,4,261,262
565,小,凳,小凳,小凳,3,14,99468,5.00,402,2.60,,,2,5,261,305
566,小,睡,小睡,小睡,3,14,99468,5.00,14599,4.16,,,2,3,261,304
567,小,腿,小腿,小腿,3,14,99468,5.00,4983,3.70,49,1.69,2,1,261,261
568,小,说,小說,小说,3,14,99468,5.00,281841,5.45,971,2.99,2,1,261,276
569,小,写,小寫,小写,3,15,99468,5.00,16083,4.21,6,0.78,2,2,261,262
570,小,数,小數,小数,3,15,99468,5.00,14754,4.17,5,0.70,2,9,261,262
571,小,调,小調,小调,3,15,99468,5.00,14539,4.16,45,1.65,2,5,261,305
572,小,学,小學,小学,3,16,99468,5.00,41964,4.62,339,2.53,2,1,261,220
573,小,镇,小鎮,小镇,3,18,99468,5.00,5601,3.75,879,2.94,2,7,261,305
574,山,川,山川,山川,3,3,8779,3.94,777,2.89,15,1.18,12,3,277,278
575,山,水,山水,山水,3,4,8779,3.94,21793,4.34,10,1.00,12,1,277,260
576,山,丘,山丘,山丘,3,5,8779,3.94,507,2.71,58,1.76,12,5,277,277
577,山,地,山地,山地,3,6,8779,3.94,78129,4.89,61,1.79,12,10,277,306
578,山,羊,山羊,山羊,3,6,8779,3.94,2285,3.36,302,2.48,12,7,277,220
579,山,芋,山芋,山芋,3,7,8779,3.94,79,1.90,40,1.60,12,42,277,276
580,山,谷,山谷,山谷,3,7,8779,3.94,1867,3.27,230,2.36,12,7,277,261
581,山,坡,山坡,山坡,3,8,8779,3.94,510,2.71,63,1.80,12,2,277,278
582,山,林,山林,山林,3,8,8779,3.94,9991,4.00,23,1.36,12,9,277,217
583,山,河,山河,山河,3,8,8779,3.94,3471,3.54,11,1.04,12,12,277,219
584,山,城,山城,山城,3,9,8779,3.94,10406,4.02,10,1.00,12,11,277,220
585,山,洞,山洞,山洞,3,9,8779,3.94,2997,3.48,151,2.18,12,6,277,305
586,山,峰,山峰,山峰,3,10,8779,3.94,748,2.87,41,1.61,12,9,277,277
587,山,径,山徑,山径,3,10,8779,3.94,1475,3.17,2,0.30,12,12,277,305
588,山,脉,山脈,山脉,3,10,8779,3.94,1757,3.24,120,2.08,12,13,277,306
589,山,脊,山脊,山脊,3,10,8779,3.94,560,2.75,88,1.94,12,6,277,262
590,山,区,山區,山区,3,11,8779,3.94,11770,4.07,59,1.77,12,10,277,277
591,山,崖,山崖,山崖,3,11,8779,3.94,305,2.48,16,1.20,12,5,277,221
592,山,岗,山崗,山岗,3,11,8779,3.94,607,2.78,8,0.90,12,7,277,277
593,山,庄,山莊,山庄,3,11,8779,3.94,1168,3.07,80,1.90,12,4,277,276
594,山,野,山野,山野,3,11,8779,3.94,4775,3.68,5,0.70,12,4,277,262
595,山,顶,山頂,山顶,3,11,8779,3.94,5080,3.71,162,2.21,12,3,277,261
596,山,势,山勢,山势,3,13,8779,3.94,4547,3.66,,,12,29,277,306
597,山,楂,山楂,山楂,3,13,8779,3.94,4,0.60,3,0.48,12,,277,277
598,山,沟,山溝,山沟,3,13,8779,3.94,927,2.97,8,0.90,12,3,277,277
599,山,溪,山溪,山溪,3,13,8779,3.94,322,2.51,,,12,24,277,278
600,山,腰,山腰,山腰,3,13,8779,3.94,1198,3.08,5,0.70,12,8,277,278
